,class
91036,0
65999,1
150920,0
90633,0
120802,0
52480,0
49510,0
84302,1
139759,1
23680,0
33711,0
104201,0
71804,0
101340,1
130676,1
41657,0
9311,0
67605,1
144322,0
150012,0
32157,0
121974,0
135691,0
5412,0
96334,0
21984,0
90725,0
17268,0
110331,0
48611,0
26052,0
114810,0
107092,0
41805,0
125140,1
79688,0
147556,0
76702,0
35947,0
40909,0
29682,0
118756,0
64385,0
142167,0
120401,0
49941,0
7943,1
105041,0
22360,0
50143,0
35713,1
111326,0
104272,0
13419,0
41766,0
38092,0
109648,0
125732,1
137093,0
117182,0
27679,0
57766,0
73815,0
96786,0
95324,0
93664,0
149920,0
71783,0
93089,1
91216,0
60162,1
142342,0
96761,1
55533,0
51875,0
51894,0
116967,0
101342,1
100208,0
19524,0
123194,0
146986,0
144286,0
120694,0
150488,0
22916,0
22251,0
35386,0
107307,0
120163,1
36466,0
136607,0
36740,1
106423,0
46994,0
51015,0
94506,0
33289,0
30913,0
10176,0
59759,0
55976,0
41570,0
18159,0
93386,0
41341,0
37926,0
1197,0
70024,0
61635,0
127404,0
83356,0
52887,0
78167,0
37861,0
145007,0
62953,0
144558,0
145528,1
39294,0
43070,0
6750,1
116447,0
43593,0
41296,0
55092,0
135564,0
24439,0
116068,0
99621,0
52769,0
123616,0
8628,0
23699,0
93507,0
112557,0
30585,0
33747,0
66441,0
141996,0
26815,0
150706,0
140978,0
41884,0
45675,0
46470,0
141309,0
62786,0
81784,1
13475,0
135613,0
64436,0
150806,0
97109,0
57442,0
118120,0
21236,0
104326,0
96775,0
134113,0
109431,0
29809,0
21489,0
69842,0
149172,0
5504,0
17530,0
118936,0
2935,0
38023,0
56302,0
123335,0
17699,0
46007,0
48970,0
127953,0
143059,0
7765,0
39590,0
79193,0
104938,0
134523,0
141291,0
145363,0
113376,0
64913,1
114691,0
54830,1
72310,0
9634,0
150838,0
80968,0
41882,0
99323,0
85954,0
143401,0
42724,0
54286,0
71006,0
88719,0
13138,1
70,0
13269,0
123689,0
148955,0
43430,1
7597,0
102354,0
51578,0
49652,0
7971,0
87085,0
25653,0
136796,0
74144,0
4364,0
18053,0
109783,0
8448,0
101047,1
125430,0
52948,0
124199,0
4577,0
102365,0
42479,0
113847,0
124189,0
1833,0
47141,0
123166,0
80919,0
85176,0
139245,1
145644,0
61766,0
29640,0
121809,0
78162,1
119402,0
37646,0
69558,0
142440,0
45895,0
11527,0
147500,0
65883,0
78127,0
82273,0
71221,0
70392,0
62936,0
23891,0
123742,0
43255,0
139874,0
149582,0
109145,0
29817,0
60481,0
147116,0
71356,0
31221,0
127559,1
108584,0
48931,0
62272,0
142871,0
9367,0
82024,0
118050,0
96392,0
131594,0
148757,0
15150,0
63925,0
47922,0
13596,1
18171,0
49558,0
43564,0
146989,0
19564,0
130434,0
34287,0
83332,0
118237,0
142852,0
10566,1
72504,0
2965,0
70904,0
117300,0
68974,0
119989,0
8069,0
137694,0
16331,0
52040,1
36211,0
99774,0
5751,0
1223,0
28757,0
79513,0
59026,0
108634,0
139958,0
146339,0
116493,0
3996,0
16090,0
35418,0
81110,0
68263,0
123228,0
2754,0
49790,0
5634,0
4806,1
118507,0
125256,0
52416,0
14118,0
138891,0
55336,0
53593,0
47466,0
87758,0
36447,0
53804,0
139314,0
7652,0
59732,0
61085,0
126583,0
70567,0
64322,0
103294,0
139139,0
7258,0
64054,0
15613,1
146487,0
124322,0
16397,0
4839,1
90730,0
67411,0
144136,0
101412,0
102811,0
116284,0
110415,0
55521,0
10423,0
24648,0
76069,0
104442,0
77087,0
90069,0
38108,0
86540,0
124993,1
5238,0
114710,0
122038,0
17348,0
13932,0
140821,0
121635,0
75650,0
86840,0
56990,0
4369,0
109194,0
25439,0
35150,1
28574,0
90106,0
141493,0
15248,0
66817,0
65480,0
72700,0
102384,1
88005,0
115065,0
55936,0
1663,0
12519,0
74311,0
144245,0
51052,1
100691,0
14565,0
147885,0
136620,1
93902,0
46338,0
8454,0
95053,0
3938,0
148980,0
4462,0
105718,0
77618,0
59080,0
14836,0
82026,0
28036,1
96204,0
119251,0
45035,0
74892,0
75333,0
60177,0
77250,0
23905,0
101289,0
102651,0
1888,0
136776,0
10278,0
9912,0
95577,1
123159,0
99703,0
44195,0
105923,0
80449,0
111612,0
115151,0
89068,0
126413,0
54913,0
75959,0
39577,1
11048,0
2937,0
21582,0
220,1
49915,0
113211,0
64684,0
64516,0
1666,0
13637,0
55903,0
20754,1
86095,0
124512,0
37032,0
82087,0
33291,0
78792,0
107984,0
51311,0
73682,0
47783,0
78381,0
9010,0
146836,0
52774,0
150205,0
147388,0
84936,0
58867,1
67155,0
101183,0
53314,0
13297,0
14203,1
123519,0
105005,0
59967,0
145776,0
67318,0
135622,0
48398,0
7859,0
51349,0
115182,1
86553,0
125462,0
8576,0
2269,0
24948,0
88397,0
6357,0
67585,1
21828,1
104144,1
82349,0
102083,1
17818,0
20970,0
141443,0
78690,0
93946,0
145991,1
86700,0
66213,0
93538,0
2280,0
68613,0
130578,0
138306,1
11429,0
37765,0
124569,0
102957,0
130285,0
44395,1
29345,0
137628,0
119209,0
84806,0
131368,0
90022,1
76971,0
13505,0
59487,0
97671,0
27148,0
113694,0
137673,0
107211,0
104310,0
4857,0
87586,1
14583,0
108042,0
20082,0
62037,0
133454,0
93154,1
122571,0
77510,0
44865,0
137505,0
100584,0
53524,0
130527,0
34766,0
25879,0
30631,0
139271,0
104453,0
62806,0
79232,0
144840,0
25315,0
45104,0
144912,0
114181,0
56363,0
31545,1
49479,0
93710,0
120725,0
133034,0
148684,1
112524,0
61246,0
129929,0
48313,1
20841,0
39892,0
11415,1
16624,0
61827,0
473,0
128478,1
56520,0
108515,0
92731,0
142844,0
14717,0
58763,0
83528,0
29831,0
17306,0
17099,0
86278,0
123886,0
149430,0
118639,0
54764,0
100287,0
69047,0
15065,0
137469,0
12631,0
128924,0
36004,0
116792,0
91501,0
111111,0
84398,0
92468,0
98890,0
45989,1
25452,0
103205,0
44896,0
38881,0
35470,0
65683,0
77188,0
150811,0
102953,0
143336,0
131146,0
12920,1
23360,0
68637,1
41615,0
129270,0
5243,0
102119,0
16938,0
82393,0
147470,0
142272,0
124620,0
45117,0
34243,0
106211,0
29251,0
94526,0
14087,0
98079,0
66648,0
86932,0
21621,0
113275,0
58757,0
107384,0
104912,0
115948,0
16422,1
95733,0
3330,0
131914,0
115059,0
73244,1
53888,0
30568,1
21714,0
30646,0
127002,0
134639,0
12202,0
59476,0
72125,0
19626,0
23922,0
126137,0
94404,0
51986,0
37462,0
137089,1
85595,0
22163,0
19700,0
75366,0
130226,0
28555,0
133151,0
57230,0
121840,0
71717,0
104631,0
134214,0
53074,0
64272,0
107337,0
95027,0
114117,0
16589,0
149879,0
36569,0
119505,1
22139,0
8879,0
67657,0
121745,1
138479,0
109382,0
89285,0
115418,0
90037,0
116587,0
61498,0
140403,1
117369,0
87711,0
45681,0
119884,0
76176,0
69232,0
91239,0
56042,0
11186,0
42772,0
62067,0
68773,0
111456,1
61649,0
135042,0
6749,0
111429,0
19177,0
98865,0
141132,1
67480,0
77333,0
77120,0
87303,0
98677,0
42379,0
4417,0
60555,0
117319,0
41915,0
39707,0
65764,0
79072,0
83986,0
13069,1
60275,1
93124,0
57505,0
101999,0
56130,0
148929,0
16629,0
94699,0
74698,0
111810,0
107220,0
47250,0
90803,0
26751,0
30772,0
5466,0
90805,0
69763,0
19507,0
43182,0
130444,0
110811,0
5991,0
123195,0
70629,0
96896,0
54201,0
128635,0
22184,0
52908,0
8752,0
99846,1
93818,0
131001,0
126213,0
135581,0
113048,0
111139,0
62542,0
12969,0
95501,0
95716,0
45276,0
37636,0
132983,1
20897,0
4141,0
89970,0
127905,0
55061,0
808,0
75107,1
57619,0
114169,0
135630,0
50189,0
77164,0
146350,1
15462,0
49897,0
97512,0
5864,0
61789,0
47424,0
128247,0
113213,1
44128,0
36517,0
145600,0
116002,0
87802,0
134694,0
77406,0
32630,0
17585,0
121323,0
117302,1
2304,0
39923,0
59493,0
60573,0
141651,0
121257,0
125573,0
51938,0
66224,0
104420,0
10451,0
142390,0
94305,0
94117,0
91125,0
59524,0
81843,0
70439,1
81831,1
120807,0
141836,0
56475,0
40972,0
93571,0
122097,0
41599,0
16760,0
64433,0
51356,0
99904,0
122159,0
76056,0
33076,0
132201,0
43759,0
118374,0
80053,0
78158,0
24440,0
16039,0
147322,0
6030,0
109272,1
121687,0
33295,0
2748,0
86397,0
81385,0
64928,0
81480,0
103790,1
83352,0
64820,0
66371,0
30992,0
50533,0
66181,1
5770,0
46652,0
14651,0
32255,0
39138,1
84492,0
124481,0
69242,0
7342,0
40376,0
1027,0
142258,0
69921,0
74111,0
87804,0
149410,0
86288,0
62335,0
15687,0
32975,0
146477,0
8122,0
142593,0
90031,0
91773,0
51050,0
14692,1
149894,0
95934,0
102188,0
75112,0
5550,0
72940,0
88681,0
69025,0
69062,0
50704,0
106348,0
1015,0
32768,0
115553,0
1665,0
143183,0
25896,0
30378,0
29923,0
87761,0
118254,0
128126,0
116613,0
65076,0
144641,0
12788,0
67150,0
135896,0
127622,0
1751,0
70300,0
64039,0
132016,0
119643,0
137044,0
93117,0
113627,0
117859,1
48237,0
51280,0
81800,0
144601,0
78477,0
18341,0
116547,0
22741,0
131472,0
111687,0
136898,0
93415,1
37281,0
39285,0
6098,1
16523,0
139094,0
114730,0
38998,0
105965,0
109333,0
80478,0
148724,0
24925,0
146030,0
112612,0
44008,0
109414,0
94645,0
107738,0
91513,0
150241,0
16348,0
22679,0
41942,0
129707,0
15975,1
50665,0
21324,0
63661,0
132908,0
38817,0
11572,0
74858,0
102229,0
36802,1
149861,0
98399,0
1313,0
79276,0
95690,0
133347,0
36634,0
25254,0
4867,0
58186,0
65481,0
17757,0
91541,0
87798,0
83221,0
56811,0
13059,0
143101,0
133557,0
96544,0
141859,1
18653,0
126767,0
89770,0
83601,0
112426,0
81954,0
78445,0
107561,0
6142,0
10346,0
54196,0
11755,0
48698,0
76852,0
108771,0
77984,0
147984,0
64709,0
97646,0
75860,0
9612,0
93101,0
795,0
65991,0
99060,0
67678,0
18515,0
66929,0
11282,0
78116,0
7781,0
121188,1
119293,0
16688,0
26483,0
91622,0
119425,0
24569,0
42507,0
87048,0
54390,0
76627,0
83013,0
31593,0
128932,0
3835,0
6689,0
138125,0
70980,0
112812,0
149532,0
130278,0
70918,0
69759,0
42279,0
19421,0
56648,0
131095,0
92072,0
114203,0
107248,0
102437,1
20756,1
72433,0
83090,0
87690,0
81455,0
90225,0
46657,0
51599,0
122777,0
92549,0
6773,0
37473,0
53128,0
45628,0
132771,0
35634,0
32882,1
84781,0
54754,0
120790,0
1995,0
122210,0
75373,0
139104,0
81069,1
127706,0
37282,0
145392,0
137942,0
64060,0
144410,0
94094,0
61027,0
101309,0
37469,0
57686,0
16249,0
48546,0
55750,0
1943,0
37889,0
82292,0
134163,0
47349,0
124849,0
26801,0
79845,0
23828,0
136200,0
49735,0
87228,0
67436,0
65442,0
131168,0
28643,0
40749,0
48374,0
102447,0
4026,0
50709,0
63487,0
100527,0
131373,0
20147,0
76554,0
58574,1
73678,0
150165,0
55759,0
34467,0
28966,0
60989,0
143595,0
50169,0
50884,0
110445,1
45367,0
101333,0
96631,0
147524,1
82356,1
129056,0
1637,0
52676,0
16110,0
132306,0
15078,0
104500,0
85513,0
89062,0
25723,0
13900,0
27122,0
143158,0
37923,0
26060,0
6057,0
96323,0
46723,0
16384,0
17094,0
96507,0
95217,0
90939,0
12847,0
104069,0
18086,1
71686,1
34051,0
14163,0
33984,0
129712,0
39137,0
44839,0
29393,0
58385,0
23935,0
104662,0
46924,0
120653,0
44206,0
36974,0
87777,0
117158,0
105339,0
35604,0
28288,0
142787,1
61702,0
29781,0
146434,0
138775,0
109211,0
98822,0
36577,0
149407,0
28543,0
21484,0
107317,0
59278,0
79596,0
7616,0
70863,0
79517,0
9162,0
86155,0
5375,1
110993,0
41592,0
112502,0
99969,0
10788,0
149987,0
88162,0
112724,0
148084,1
99905,0
81510,0
113015,0
62489,0
3907,0
8881,0
40822,0
145569,0
81982,0
33287,0
18023,0
151034,0
33465,1
6755,0
73799,0
85987,0
31250,0
102118,0
71421,0
10836,0
14496,0
21019,0
2905,0
87974,1
132459,0
44801,0
52334,0
52150,1
67482,0
114592,0
117866,0
123145,0
142128,1
82300,0
75715,0
4744,0
43060,0
47266,0
141191,0
17482,0
101111,0
58856,1
68913,0
43811,0
67488,0
70319,0
139822,0
146632,0
53830,0
151051,0
52298,0
67546,0
131225,0
56214,0
84255,0
131759,0
131166,0
139415,0
36908,0
94689,1
64865,0
37422,1
44212,0
62757,0
1982,0
121671,1
125157,0
4485,1
102241,0
49810,0
15312,0
90365,0
84414,0
138254,0
139753,0
70813,0
38585,0
87893,0
108770,0
104716,0
135367,0
92873,0
133103,0
3799,0
79820,0
92517,0
7799,1
46766,0
26874,0
94601,0
116616,0
28813,0
108683,0
110090,0
33064,0
48967,0
125870,0
115421,0
77583,0
57399,0
128061,1
40340,0
109129,0
105426,0
39742,0
17398,1
60312,0
62237,0
63270,0
134787,1
16304,0
72385,0
73577,0
140981,0
92160,0
108166,0
67629,0
10973,0
42554,0
66881,0
34551,0
117603,1
150115,0
107918,0
101776,0
143386,0
17460,0
83965,0
99079,0
49707,0
101201,0
93727,0
51202,0
128086,0
77410,0
37631,0
118740,0
129686,0
140994,0
90822,1
80789,0
145654,0
90800,0
12556,0
124511,0
85847,0
79451,0
25396,0
27220,0
22989,0
124687,0
26442,0
67066,0
102594,0
50712,0
110853,0
51064,0
56682,0
125567,1
134783,0
43021,0
141873,0
25377,0
95574,1
118826,0
12114,0
31023,0
99103,0
96404,1
56694,0
115143,0
83940,1
58727,0
36012,0
119735,0
128909,0
88192,1
141678,0
73049,0
38032,0
29496,0
131083,0
70708,0
67542,0
54129,0
84108,0
24019,0
24708,0
77971,0
66453,0
89706,0
150271,0
34865,0
56059,0
89529,0
130888,0
47572,0
62490,0
117487,0
55668,0
91286,0
111215,0
35711,0
66847,0
71141,0
19201,0
65375,0
87099,0
72534,0
140340,0
99402,0
115791,0
104113,0
25354,0
67324,0
59097,0
123025,0
140280,0
93525,0
54172,0
66438,0
11124,1
141607,0
92679,0
144465,0
49854,0
140002,0
124786,0
93181,0
25500,0
7115,0
65195,0
68212,0
97561,0
29411,0
97967,0
88405,0
46767,0
139775,1
69449,0
48322,0
131290,0
131446,0
7531,0
11134,0
96868,0
105820,0
109921,0
20590,0
37500,0
143115,0
73579,0
123814,0
24260,0
70530,0
145199,0
86275,0
57760,0
21613,1
106427,0
129148,0
121021,0
55544,1
103021,0
136010,0
83689,0
61203,0
6275,1
61366,0
95869,0
50084,0
57060,0
44972,0
94081,0
132878,0
115950,0
81552,0
25157,0
29087,0
2770,0
31391,0
150144,0
75169,0
53085,0
77527,0
66811,0
68623,0
49858,0
7387,0
56158,0
83789,0
80484,0
12622,0
41170,0
3120,0
127656,0
132722,0
76455,0
146703,0
129251,0
130855,0
6113,0
12096,1
115485,0
112453,0
88430,1
130457,0
38928,0
798,0
140225,0
144988,0
84466,0
33500,1
77847,0
101213,0
595,0
35050,0
63184,0
33053,0
49042,0
49295,1
29371,0
52092,0
2041,0
64476,0
145157,0
88109,0
20786,0
24369,0
115880,0
100210,0
21141,0
37632,0
32448,1
56880,0
1496,0
25600,0
46883,0
147938,0
29113,0
7205,0
114306,0
42164,0
102410,0
84766,0
10108,0
145,0
28749,0
150010,0
136417,0
71214,0
91741,0
72400,0
140061,0
115308,0
82406,0
15532,0
75802,0
131536,0
15365,1
57644,0
146773,0
64105,0
29705,0
31890,0
117789,0
50957,0
118325,0
71519,1
146805,0
118872,0
66454,0
67958,0
144504,0
139092,0
67004,0
74414,1
49511,1
47739,1
150759,0
136676,0
106721,0
115944,0
97667,0
131123,0
16863,0
40260,0
8911,0
101568,0
56303,0
63267,0
23534,0
135668,0
89591,1
128046,0
144506,0
144323,0
35738,0
113438,0
42895,0
136721,0
74303,0
136946,0
38781,0
48261,0
62600,0
75862,0
45778,0
149380,0
58244,0
56665,0
56024,0
94288,0
105661,0
4171,0
5609,0
147746,0
48596,0
100549,0
26439,0
15593,0
73652,0
119718,0
135365,1
18437,0
120824,0
135937,0
25038,1
5955,0
55980,0
99218,0
82652,1
148660,0
137964,0
8358,0
103608,0
52611,0
58939,0
58170,1
60252,0
71962,0
65181,0
45481,0
47640,0
84592,0
10919,0
29827,0
76903,0
150320,0
33792,0
39504,0
98200,0
81996,0
39287,0
143516,0
70166,0
59453,0
31219,0
36920,0
127131,0
79486,0
38815,0
104324,0
135312,0
40371,0
65736,0
125940,0
67344,0
147788,0
103571,0
64004,0
137537,0
25477,0
51029,0
34117,0
86641,0
51249,0
101400,0
138771,0
75067,0
91211,0
51965,1
94238,0
84633,0
63041,0
124112,0
16416,0
148838,0
70579,0
4785,0
7398,0
146264,0
67645,0
40926,0
59328,0
77123,0
113727,0
82613,0
142086,0
26514,0
20027,0
75866,0
145757,0
89533,0
46364,0
130460,1
74597,0
48440,0
2690,0
28133,0
13318,0
78321,0
134815,0
85464,0
137151,0
5133,0
66863,0
21591,0
88978,0
112329,0
117659,0
136599,0
12753,0
116879,0
1985,1
89452,0
19940,0
33138,0
75580,1
67834,0
5158,0
80231,0
141925,1
4098,0
100860,1
58647,0
75362,0
34102,0
47186,0
13290,0
68471,0
26684,0
102729,0
98409,1
140121,1
54503,0
126904,0
116193,0
60101,0
112101,0
57641,0
82860,0
147227,0
14986,0
104333,0
140645,0
94181,0
135411,0
146870,0
129507,0
79540,0
111363,0
126978,0
69562,0
34845,0
18331,1
119766,0
80374,1
37670,0
14607,0
31725,1
85426,0
68480,0
67934,0
111033,0
45120,0
138471,0
69622,0
132767,0
3373,0
87778,0
137974,0
38375,0
5060,0
15706,0
105530,0
48609,0
127076,0
49676,1
65901,0
12444,0
39050,0
129421,0
57372,0
15093,0
73831,0
97260,0
121346,0
29735,0
41793,0
136947,0
112604,0
9959,0
133498,0
122046,0
101480,0
47443,0
28897,0
40856,0
27583,0
5428,0
107638,0
23629,0
68347,0
9935,0
116989,1
48303,0
6767,0
29524,1
75188,0
6872,0
19867,0
129543,0
108120,0
98091,0
112861,0
100486,0
43531,1
98589,0
29565,1
140832,0
89134,0
23387,0
74900,0
102985,0
21728,1
81608,0
59506,0
19439,0
13051,0
141773,0
147056,0
2315,0
123118,0
106768,1
3883,0
50541,1
122262,0
86290,0
139643,0
11081,0
38985,1
66146,0
36540,0
50755,0
46476,0
119428,0
2566,0
84148,0
61351,0
129051,0
77336,0
94942,0
87021,0
7133,0
99075,0
56742,0
276,0
77837,0
110536,0
113697,0
71702,1
3125,0
78054,0
73581,0
67889,0
48770,0
64071,0
122506,1
133771,0
110646,0
54267,0
74159,0
87470,0
136704,0
98639,1
124301,0
31874,0
69468,0
149353,0
33281,0
148234,0
120182,1
87071,0
72020,0
93890,0
36756,0
116965,0
16091,0
65857,0
72726,0
7819,0
90262,0
90264,1
112397,0
126474,0
119114,0
55535,0
107240,1
132970,0
40736,0
51591,0
118725,0
69098,0
123132,0
102805,0
46282,0
42315,0
21944,0
30639,0
77878,0
134883,0
13768,0
34674,0
40437,0
109276,0
56203,0
135009,0
22215,0
93343,0
127844,0
150505,0
91967,0
26247,0
40650,1
9227,0
62298,1
116206,0
97158,0
100702,0
3501,0
66457,0
33846,0
44888,1
56868,0
9801,0
28168,0
100429,0
110108,0
3853,0
51451,0
60489,0
43523,0
94762,0
43704,0
129914,0
130171,0
46298,0
83206,0
105344,0
35054,0
31955,0
12351,1
56810,0
124109,0
64758,0
13367,1
102913,0
40656,0
74438,0
108567,0
144514,0
123499,0
2678,0
122066,0
67298,0
36337,1
47164,0
38161,0
143172,0
146916,0
72124,0
92686,1
107064,0
71582,0
53363,0
17473,0
57355,0
94070,0
74986,0
53293,0
40232,0
5403,0
33022,0
29428,0
108799,1
62203,0
74228,0
49342,1
49727,0
19556,0
22038,0
34809,1
32315,0
7072,0
106589,0
28886,0
1308,0
74454,1
85043,0
28756,0
4089,0
145127,0
13182,0
60787,0
60432,1
66462,0
79020,0
106605,0
114547,0
87497,0
110173,0
70560,0
25079,0
140542,1
12416,0
123231,0
42983,0
112450,0
102715,0
86174,1
100094,0
103020,0
29963,0
45208,0
102128,0
33202,0
55762,0
80797,0
120703,0
112516,0
84149,0
61466,0
3417,0
47368,1
14444,0
41264,1
132653,0
2080,0
72752,0
145162,0
116211,0
121526,0
124695,1
3326,0
8124,0
100606,0
12111,0
81707,0
73604,0
118455,0
139715,0
130573,0
122600,0
76396,0
148210,0
98410,0
68560,0
26963,0
84637,0
56119,0
11084,0
82872,0
36177,0
142700,0
99791,0
9504,0
60300,0
13087,0
49469,0
111624,0
38562,1
120540,0
77458,0
105401,0
122079,1
78873,0
100114,0
126560,0
91254,1
104625,0
30039,0
80937,0
36111,0
12898,0
24909,0
71676,0
131551,0
69390,0
27316,0
92113,0
140939,0
9,0
5288,0
88814,0
67826,1
64992,0
141410,0
8222,0
128314,0
111545,0
112299,0
45582,0
44205,0
100331,0
33953,0
88577,1
48986,0
132158,0
4800,1
74340,0
146419,0
6769,0
111757,0
1522,0
142397,0
150034,0
10767,1
104147,0
61387,0
66116,0
44104,1
147342,0
83668,0
130371,0
87986,0
65434,0
83652,0
121394,0
31881,0
112045,0
138660,1
75853,0
48650,0
14995,0
140753,1
103275,0
117838,0
70337,0
13701,0
1232,0
107228,0
46255,0
104626,1
146616,0
93025,0
146866,0
82859,0
98100,0
105144,0
88450,1
146372,0
87957,1
68597,0
78552,0
86368,0
92142,1
48951,0
145429,0
125067,0
80399,0
51641,0
113840,0
70012,0
38500,0
88714,1
8354,0
68684,0
54582,0
150056,0
73259,0
77145,0
49620,0
102212,0
10103,1
85554,0
112649,0
41974,0
140842,0
121178,1
127589,0
7042,1
77448,0
49335,0
35439,0
94732,0
23153,0
97580,0
136562,0
45619,0
142809,0
150769,0
19147,0
56912,0
150100,0
118836,0
103163,0
105890,0
85310,0
93410,0
103252,0
6960,0
100423,0
89143,0
53479,0
98428,0
85344,0
35207,0
8927,0
145941,1
62058,0
55699,0
43062,0
131090,0
13018,0
10245,0
102946,0
1900,0
65101,0
30876,0
45695,0
66206,0
27491,0
77441,0
137790,0
148736,0
78716,0
38252,0
39371,0
12248,0
54497,0
45292,0
27448,0
53713,0
130380,1
86325,0
130505,0
136893,1
11791,0
109376,0
2702,0
126211,1
93159,0
141762,0
7901,1
95629,0
80202,1
68466,0
80403,0
111444,0
86806,0
146664,0
66969,1
23420,0
53320,0
100339,1
7364,1
58698,0
106170,0
78046,0
45759,0
50437,0
85215,0
114010,0
99021,0
118968,0
142463,0
73525,0
104717,0
104293,0
47712,0
55017,0
101599,0
4580,1
140912,0
102418,0
97064,0
54741,0
131817,0
151086,0
1183,0
93153,0
117481,0
121805,0
111940,0
132690,1
41662,0
101618,0
40146,1
88812,0
83637,0
38594,0
149668,0
10375,0
75096,0
48032,0
132458,0
84527,0
50128,0
90576,0
128155,0
27617,0
13551,1
69536,0
122089,0
104893,1
47510,0
64331,0
72706,1
11153,0
120377,0
134108,0
5422,0
79154,1
2789,0
32237,0
118844,0
111478,0
70464,0
94995,1
36503,0
16678,1
86438,0
43974,0
27169,0
57092,0
6224,0
72061,0
140889,0
142186,0
97087,0
58970,0
26847,0
79870,0
9077,0
29314,0
102150,0
117071,0
70452,0
138975,0
443,0
79624,0
61088,0
63890,0
95829,0
118971,0
146782,0
138788,0
109795,0
35231,0
106342,0
14331,0
19380,0
9985,0
19923,0
15307,0
78853,0
110900,0
138494,0
84585,0
64616,1
123183,0
101323,0
107735,0
45288,0
8859,0
124965,0
80502,0
97102,0
148272,0
109861,0
8905,0
27181,0
811,0
135881,0
39340,0
79170,0
80118,0
126637,0
107286,0
68247,0
120016,1
62162,1
82065,0
15908,0
43093,0
6268,0
1046,0
134498,0
127930,0
107570,0
97014,0
119765,0
112493,0
16472,0
61513,0
41573,0
61049,0
95355,0
84930,0
82550,0
49973,1
11212,0
135599,0
126376,0
54343,0
58091,0
138185,0
16721,0
34673,0
102954,0
72862,1
109794,1
66285,0
33128,0
101916,0
47192,0
81391,0
149023,0
53899,0
27567,0
115604,0
11851,0
51025,0
31905,0
52791,0
56440,0
60578,0
127167,0
24074,0
119893,0
124732,0
4039,0
48483,0
77150,0
102246,0
24610,0
76910,0
976,0
139289,0
124707,0
117698,0
33471,0
38370,0
67041,0
142160,0
38047,0
19681,0
42241,0
39249,0
103983,0
94793,0
120109,0
145591,1
116721,0
21376,0
24684,1
45512,0
5612,0
80699,1
136027,0
137738,0
16836,0
44441,0
101229,0
133435,0
25100,0
95072,0
126697,0
1971,0
1623,1
16509,0
86905,0
84440,0
46133,0
124135,0
111495,1
135962,0
17728,0
20762,0
60492,0
18427,0
143143,0
64425,0
141696,0
81937,0
79029,0
80129,0
125264,0
10553,0
116122,0
44353,1
96646,0
95283,1
36936,0
99125,0
63537,0
75126,0
147424,0
148527,0
132837,0
109691,0
140708,0
21914,0
2886,0
6138,0
64795,0
4211,0
126912,0
103455,1
135493,0
62537,0
42869,1
132634,0
129155,0
7934,0
74874,0
115699,0
124309,1
70148,0
120371,0
113532,0
62794,0
79275,0
43266,0
69079,0
29396,0
130822,0
105544,0
129939,0
138452,0
142623,0
66094,0
97403,0
3225,0
119574,0
73590,0
117810,0
138311,0
45383,0
54588,0
137399,0
57059,1
54894,0
60425,0
122564,0
26539,0
90828,0
80526,0
81706,0
150776,0
70989,0
22334,0
33056,0
122672,0
58014,0
105445,0
112357,0
143040,0
138147,1
88131,0
119520,0
70311,0
86959,0
133218,0
146922,0
135727,0
34354,0
46782,0
118575,0
27999,1
66289,0
29470,0
36316,0
32842,0
126201,0
32399,0
69371,0
111356,0
23918,0
8153,0
27833,0
17785,0
25729,0
129926,0
6818,1
76589,0
104235,0
24210,0
98004,0
71051,0
45792,0
18897,0
80485,0
5795,0
3242,0
139448,1
88480,0
107148,0
41330,0
131337,0
86046,0
144077,0
19864,0
115202,0
124527,0
48758,0
10218,0
111325,0
27132,0
102131,0
66567,0
130456,0
81717,0
93896,0
115710,0
29426,0
122965,0
54366,0
16339,0
28874,0
112283,0
